filepaths,labels
extracted_images/healthy/healthy/healthy.57.jpg,healthy
extracted_images/healthy/healthy/healthy.1349.jpg,healthy
extracted_images/healthy/healthy/healthy.1407.jpg,healthy
extracted_images/healthy/healthy/healthy.915.jpg,healthy
extracted_images/healthy/healthy/healthy.1361.jpg,healthy
extracted_images/healthy/healthy/healthy.1375.jpg,healthy
extracted_images/healthy/healthy/healthy.901.jpg,healthy
extracted_images/healthy/healthy/healthy.1413.jpg,healthy
extracted_images/healthy/healthy/healthy.1363.jpg,healthy
extracted_images/healthy/healthy/healthy.917.jpg,healthy
extracted_images/healthy/healthy/healthy.1405.jpg,healthy
extracted_images/healthy/healthy/healthy.1411.jpg,healthy
extracted_images/healthy/healthy/healthy.903.jpg,healthy
extracted_images/healthy/healthy/healthy.69.jpg,healthy
extracted_images/healthy/healthy/healthy.1377.jpg,healthy
extracted_images/healthy/healthy/healthy.41.jpg,healthy
extracted_images/healthy/healthy/healthy.9.jpg,healthy
extracted_images/healthy/healthy/healthy.1439.jpg,healthy
extracted_images/healthy/healthy/healthy.55.jpg,healthy
extracted_images/healthy/healthy/healthy.718.jpg,healthy
extracted_images/healthy/healthy/healthy.82.jpg,healthy
extracted_images/healthy/healthy/healthy.730.jpg,healthy
extracted_images/healthy/healthy/healthy.724.jpg,healthy
extracted_images/healthy/healthy/healthy.96.jpg,healthy
extracted_images/healthy/healthy/healthy.1388.jpg,healthy
extracted_images/healthy/healthy/healthy.1607.jpg,healthy
extracted_images/healthy/healthy/healthy.1161.jpg,healthy
extracted_images/healthy/healthy/healthy.1175.jpg,healthy
extracted_images/healthy/healthy/healthy.1613.jpg,healthy
extracted_images/healthy/healthy/healthy.297.jpg,healthy
extracted_images/healthy/healthy/healthy.283.jpg,healthy
extracted_images/healthy/healthy/healthy.1149.jpg,healthy
extracted_images/healthy/healthy/healthy.268.jpg,healthy
extracted_images/healthy/healthy/healthy.1808.jpg,healthy
extracted_images/healthy/healthy/healthy.1820.jpg,healthy
extracted_images/healthy/healthy/healthy.532.jpg,healthy
extracted_images/healthy/healthy/healthy.254.jpg,healthy
extracted_images/healthy/healthy/healthy.240.jpg,healthy
extracted_images/healthy/healthy/healthy.526.jpg,healthy
extracted_images/healthy/healthy/healthy.1834.jpg,healthy
extracted_images/healthy/healthy/healthy.1773.jpg,healthy
extracted_images/healthy/healthy/healthy.1015.jpg,healthy
extracted_images/healthy/healthy/healthy.1001.jpg,healthy
extracted_images/healthy/healthy/healthy.1767.jpg,healthy
extracted_images/healthy/healthy/healthy.485.jpg,healthy
extracted_images/healthy/healthy/healthy.1997.jpg,healthy
extracted_images/healthy/healthy/healthy.1029.jpg,healthy
extracted_images/healthy/healthy/healthy.1983.jpg,healthy
extracted_images/healthy/healthy/healthy.491.jpg,healthy
extracted_images/healthy/healthy/healthy.1968.jpg,healthy
extracted_images/healthy/healthy/healthy.308.jpg,healthy
extracted_images/healthy/healthy/healthy.1954.jpg,healthy
extracted_images/healthy/healthy/healthy.446.jpg,healthy
extracted_images/healthy/healthy/healthy.320.jpg,healthy
extracted_images/healthy/healthy/healthy.334.jpg,healthy
extracted_images/healthy/healthy/healthy.452.jpg,healthy
extracted_images/healthy/healthy/healthy.1940.jpg,healthy
extracted_images/healthy/healthy/healthy.1798.jpg,healthy
extracted_images/healthy/healthy/healthy.1217.jpg,healthy
extracted_images/healthy/healthy/healthy.863.jpg,healthy
extracted_images/healthy/healthy/healthy.1571.jpg,healthy
extracted_images/healthy/healthy/healthy.1565.jpg,healthy
extracted_images/healthy/healthy/healthy.877.jpg,healthy
extracted_images/healthy/healthy/healthy.1203.jpg,healthy
extracted_images/healthy/healthy/healthy.2044.jpg,healthy
extracted_images/healthy/healthy/healthy.687.jpg,healthy
extracted_images/healthy/healthy/healthy.2050.jpg,healthy
extracted_images/healthy/healthy/healthy.693.jpg,healthy
extracted_images/healthy/healthy/healthy.1559.jpg,healthy
extracted_images/healthy/healthy/healthy.678.jpg,healthy
extracted_images/healthy/healthy/healthy.122.jpg,healthy
extracted_images/healthy/healthy/healthy.644.jpg,healthy
extracted_images/healthy/healthy/healthy.650.jpg,healthy
extracted_images/healthy/healthy/healthy.888.jpg,healthy
extracted_images/healthy/healthy/healthy.136.jpg,healthy
extracted_images/healthy/healthy/healthy.889.jpg,healthy
extracted_images/healthy/healthy/healthy.651.jpg,healthy
extracted_images/healthy/healthy/healthy.137.jpg,healthy
extracted_images/healthy/healthy/healthy.123.jpg,healthy
extracted_images/healthy/healthy/healthy.645.jpg,healthy
extracted_images/healthy/healthy/healthy.679.jpg,healthy
extracted_images/healthy/healthy/healthy.1558.jpg,healthy
extracted_images/healthy/healthy/healthy.692.jpg,healthy
extracted_images/healthy/healthy/healthy.2051.jpg,healthy
extracted_images/healthy/healthy/healthy.686.jpg,healthy
extracted_images/healthy/healthy/healthy.2045.jpg,healthy
extracted_images/healthy/healthy/healthy.876.jpg,healthy
extracted_images/healthy/healthy/healthy.1564.jpg,healthy
extracted_images/healthy/healthy/healthy.1202.jpg,healthy
extracted_images/healthy/healthy/healthy.1216.jpg,healthy
extracted_images/healthy/healthy/healthy.1570.jpg,healthy
extracted_images/healthy/healthy/healthy.862.jpg,healthy
extracted_images/healthy/healthy/healthy.335.jpg,healthy
extracted_images/healthy/healthy/healthy.1799.jpg,healthy
extracted_images/healthy/healthy/healthy.1941.jpg,healthy
extracted_images/healthy/healthy/healthy.453.jpg,healthy
extracted_images/healthy/healthy/healthy.447.jpg,healthy
extracted_images/healthy/healthy/healthy.1955.jpg,healthy
extracted_images/healthy/healthy/healthy.321.jpg,healthy
extracted_images/healthy/healthy/healthy.309.jpg,healthy
extracted_images/healthy/healthy/healthy.1969.jpg,healthy
extracted_images/healthy/healthy/healthy.490.jpg,healthy
extracted_images/healthy/healthy/healthy.1982.jpg,healthy
extracted_images/healthy/healthy/healthy.1996.jpg,healthy
extracted_images/healthy/healthy/healthy.484.jpg,healthy
extracted_images/healthy/healthy/healthy.1028.jpg,healthy
extracted_images/healthy/healthy/healthy.1000.jpg,healthy
extracted_images/healthy/healthy/healthy.1766.jpg,healthy
extracted_images/healthy/healthy/healthy.1772.jpg,healthy
extracted_images/healthy/healthy/healthy.1014.jpg,healthy
extracted_images/healthy/healthy/healthy.241.jpg,healthy
extracted_images/healthy/healthy/healthy.1835.jpg,healthy
extracted_images/healthy/healthy/healthy.527.jpg,healthy
extracted_images/healthy/healthy/healthy.533.jpg,healthy
extracted_images/healthy/healthy/healthy.1821.jpg,healthy
extracted_images/healthy/healthy/healthy.255.jpg,healthy
extracted_images/healthy/healthy/healthy.1809.jpg,healthy
extracted_images/healthy/healthy/healthy.269.jpg,healthy
extracted_images/healthy/healthy/healthy.1148.jpg,healthy
extracted_images/healthy/healthy/healthy.282.jpg,healthy
extracted_images/healthy/healthy/healthy.296.jpg,healthy
extracted_images/healthy/healthy/healthy.1174.jpg,healthy
extracted_images/healthy/healthy/healthy.1612.jpg,healthy
extracted_images/healthy/healthy/healthy.1606.jpg,healthy
extracted_images/healthy/healthy/healthy.1160.jpg,healthy
extracted_images/healthy/healthy/healthy.725.jpg,healthy
extracted_images/healthy/healthy/healthy.1389.jpg,healthy
extracted_images/healthy/healthy/healthy.97.jpg,healthy
extracted_images/healthy/healthy/healthy.83.jpg,healthy
extracted_images/healthy/healthy/healthy.731.jpg,healthy
extracted_images/healthy/healthy/healthy.719.jpg,healthy
extracted_images/healthy/healthy/healthy.54.jpg,healthy
extracted_images/healthy/healthy/healthy.8.jpg,healthy
extracted_images/healthy/healthy/healthy.40.jpg,healthy
extracted_images/healthy/healthy/healthy.1438.jpg,healthy
extracted_images/healthy/healthy/healthy.902.jpg,healthy
extracted_images/healthy/healthy/healthy.1410.jpg,healthy
extracted_images/healthy/healthy/healthy.1376.jpg,healthy
extracted_images/healthy/healthy/healthy.68.jpg,healthy
extracted_images/healthy/healthy/healthy.1362.jpg,healthy
extracted_images/healthy/healthy/healthy.1404.jpg,healthy
extracted_images/healthy/healthy/healthy.916.jpg,healthy
extracted_images/healthy/healthy/healthy.65.jpg,healthy
extracted_images/healthy/healthy/healthy.71.jpg,healthy
extracted_images/healthy/healthy/healthy.1409.jpg,healthy
extracted_images/healthy/healthy/healthy.1421.jpg,healthy
extracted_images/healthy/healthy/healthy.933.jpg,healthy
extracted_images/healthy/healthy/healthy.59.jpg,healthy
extracted_images/healthy/healthy/healthy.1347.jpg,healthy
extracted_images/healthy/healthy/healthy.5.jpg,healthy
extracted_images/healthy/healthy/healthy.1353.jpg,healthy
extracted_images/healthy/healthy/healthy.927.jpg,healthy
extracted_images/healthy/healthy/healthy.1435.jpg,healthy
extracted_images/healthy/healthy/healthy.714.jpg,healthy
extracted_images/healthy/healthy/healthy.700.jpg,healthy
extracted_images/healthy/healthy/healthy.728.jpg,healthy
extracted_images/healthy/healthy/healthy.1384.jpg,healthy
extracted_images/healthy/healthy/healthy.1390.jpg,healthy
extracted_images/healthy/healthy/healthy.1179.jpg,healthy
extracted_images/healthy/healthy/healthy.1145.jpg,healthy
extracted_images/healthy/healthy/healthy.1623.jpg,healthy
extracted_images/healthy/healthy/healthy.1637.jpg,healthy
extracted_images/healthy/healthy/healthy.1151.jpg,healthy
extracted_images/healthy/healthy/healthy.270.jpg,healthy
extracted_images/healthy/healthy/healthy.516.jpg,healthy
extracted_images/healthy/healthy/healthy.1804.jpg,healthy
extracted_images/healthy/healthy/healthy.1810.jpg,healthy
extracted_images/healthy/healthy/healthy.502.jpg,healthy
extracted_images/healthy/healthy/healthy.264.jpg,healthy
extracted_images/healthy/healthy/healthy.1186.jpg,healthy
extracted_images/healthy/healthy/healthy.1838.jpg,healthy
extracted_images/healthy/healthy/healthy.1192.jpg,healthy
extracted_images/healthy/healthy/healthy.258.jpg,healthy
extracted_images/healthy/healthy/healthy.1019.jpg,healthy
extracted_images/healthy/healthy/healthy.1031.jpg,healthy
extracted_images/healthy/healthy/healthy.1757.jpg,healthy
extracted_images/healthy/healthy/healthy.1743.jpg,healthy
extracted_images/healthy/healthy/healthy.489.jpg,healthy
extracted_images/healthy/healthy/healthy.1025.jpg,healthy
extracted_images/healthy/healthy/healthy.304.jpg,healthy
extracted_images/healthy/healthy/healthy.462.jpg,healthy
extracted_images/healthy/healthy/healthy.1970.jpg,healthy
extracted_images/healthy/healthy/healthy.1964.jpg,healthy
extracted_images/healthy/healthy/healthy.476.jpg,healthy
extracted_images/healthy/healthy/healthy.310.jpg,healthy
extracted_images/healthy/healthy/healthy.338.jpg,healthy
extracted_images/healthy/healthy/healthy.1794.jpg,healthy
extracted_images/healthy/healthy/healthy.1958.jpg,healthy
extracted_images/healthy/healthy/healthy.1780.jpg,healthy
extracted_images/healthy/healthy/healthy.1569.jpg,healthy
extracted_images/healthy/healthy/healthy.1555.jpg,healthy
extracted_images/healthy/healthy/healthy.847.jpg,healthy
extracted_images/healthy/healthy/healthy.1233.jpg,healthy
extracted_images/healthy/healthy/healthy.1227.jpg,healthy
extracted_images/healthy/healthy/healthy.2048.jpg,healthy
extracted_images/healthy/healthy/healthy.853.jpg,healthy
extracted_images/healthy/healthy/healthy.1541.jpg,healthy
extracted_images/healthy/healthy/healthy.660.jpg,healthy
extracted_images/healthy/healthy/healthy.106.jpg,healthy
extracted_images/healthy/healthy/healthy.112.jpg,healthy
extracted_images/healthy/healthy/healthy.674.jpg,healthy
extracted_images/healthy/healthy/healthy.884.jpg,healthy
extracted_images/healthy/healthy/healthy.1596.jpg,healthy
extracted_images/healthy/healthy/healthy.1582.jpg,healthy
extracted_images/healthy/healthy/healthy.648.jpg,healthy
extracted_images/healthy/healthy/healthy.890.jpg,healthy
extracted_images/healthy/healthy/healthy.891.jpg,healthy
extracted_images/healthy/healthy/healthy.649.jpg,healthy
extracted_images/healthy/healthy/healthy.1583.jpg,healthy
extracted_images/healthy/healthy/healthy.1597.jpg,healthy
extracted_images/healthy/healthy/healthy.885.jpg,healthy
extracted_images/healthy/healthy/healthy.113.jpg,healthy
extracted_images/healthy/healthy/healthy.675.jpg,healthy
extracted_images/healthy/healthy/healthy.661.jpg,healthy
extracted_images/healthy/healthy/healthy.107.jpg,healthy
extracted_images/healthy/healthy/healthy.1226.jpg,healthy
extracted_images/healthy/healthy/healthy.1540.jpg,healthy
extracted_images/healthy/healthy/healthy.852.jpg,healthy
extracted_images/healthy/healthy/healthy.2049.jpg,healthy
extracted_images/healthy/healthy/healthy.846.jpg,healthy
extracted_images/healthy/healthy/healthy.1554.jpg,healthy
extracted_images/healthy/healthy/healthy.1232.jpg,healthy
extracted_images/healthy/healthy/healthy.1568.jpg,healthy
extracted_images/healthy/healthy/healthy.1781.jpg,healthy
extracted_images/healthy/healthy/healthy.1959.jpg,healthy
extracted_images/healthy/healthy/healthy.339.jpg,healthy
extracted_images/healthy/healthy/healthy.1795.jpg,healthy
extracted_images/healthy/healthy/healthy.477.jpg,healthy
extracted_images/healthy/healthy/healthy.1965.jpg,healthy
extracted_images/healthy/healthy/healthy.311.jpg,healthy
extracted_images/healthy/healthy/healthy.305.jpg,healthy
extracted_images/healthy/healthy/healthy.1971.jpg,healthy
extracted_images/healthy/healthy/healthy.463.jpg,healthy
extracted_images/healthy/healthy/healthy.488.jpg,healthy
extracted_images/healthy/healthy/healthy.1742.jpg,healthy
extracted_images/healthy/healthy/healthy.1024.jpg,healthy
extracted_images/healthy/healthy/healthy.1030.jpg,healthy
extracted_images/healthy/healthy/healthy.1756.jpg,healthy
extracted_images/healthy/healthy/healthy.1018.jpg,healthy
extracted_images/healthy/healthy/healthy.259.jpg,healthy
extracted_images/healthy/healthy/healthy.1193.jpg,healthy
extracted_images/healthy/healthy/healthy.1187.jpg,healthy
extracted_images/healthy/healthy/healthy.1839.jpg,healthy
extracted_images/healthy/healthy/healthy.503.jpg,healthy
extracted_images/healthy/healthy/healthy.1811.jpg,healthy
extracted_images/healthy/healthy/healthy.265.jpg,healthy
extracted_images/healthy/healthy/healthy.271.jpg,healthy
extracted_images/healthy/healthy/healthy.1805.jpg,healthy
extracted_images/healthy/healthy/healthy.517.jpg,healthy
extracted_images/healthy/healthy/healthy.1636.jpg,healthy
extracted_images/healthy/healthy/healthy.1150.jpg,healthy
extracted_images/healthy/healthy/healthy.1144.jpg,healthy
extracted_images/healthy/healthy/healthy.1622.jpg,healthy
extracted_images/healthy/healthy/healthy.1178.jpg,healthy
extracted_images/healthy/healthy/healthy.1391.jpg,healthy
extracted_images/healthy/healthy/healthy.729.jpg,healthy
extracted_images/healthy/healthy/healthy.1385.jpg,healthy
extracted_images/healthy/healthy/healthy.701.jpg,healthy
extracted_images/healthy/healthy/healthy.715.jpg,healthy
extracted_images/healthy/healthy/healthy.1352.jpg,healthy
extracted_images/healthy/healthy/healthy.4.jpg,healthy
extracted_images/healthy/healthy/healthy.1434.jpg,healthy
extracted_images/healthy/healthy/healthy.926.jpg,healthy
extracted_images/healthy/healthy/healthy.932.jpg,healthy
extracted_images/healthy/healthy/healthy.1420.jpg,healthy
extracted_images/healthy/healthy/healthy.1346.jpg,healthy
extracted_images/healthy/healthy/healthy.58.jpg,healthy
extracted_images/healthy/healthy/healthy.70.jpg,healthy
extracted_images/healthy/healthy/healthy.1408.jpg,healthy
extracted_images/healthy/healthy/healthy.64.jpg,healthy
extracted_images/healthy/healthy/healthy.918.jpg,healthy
extracted_images/healthy/healthy/healthy.72.jpg,healthy
extracted_images/healthy/healthy/healthy.1378.jpg,healthy
extracted_images/healthy/healthy/healthy.66.jpg,healthy
extracted_images/healthy/healthy/healthy.924.jpg,healthy
extracted_images/healthy/healthy/healthy.1436.jpg,healthy
extracted_images/healthy/healthy/healthy.6.jpg,healthy
extracted_images/healthy/healthy/healthy.1350.jpg,healthy
extracted_images/healthy/healthy/healthy.1344.jpg,healthy
extracted_images/healthy/healthy/healthy.1422.jpg,healthy
extracted_images/healthy/healthy/healthy.930.jpg,healthy
extracted_images/healthy/healthy/healthy.703.jpg,healthy
extracted_images/healthy/healthy/healthy.717.jpg,healthy
extracted_images/healthy/healthy/healthy.1393.jpg,healthy
extracted_images/healthy/healthy/healthy.1387.jpg,healthy
extracted_images/healthy/healthy/healthy.99.jpg,healthy
extracted_images/healthy/healthy/healthy.1608.jpg,healthy
extracted_images/healthy/healthy/healthy.298.jpg,healthy
extracted_images/healthy/healthy/healthy.1152.jpg,healthy
extracted_images/healthy/healthy/healthy.1634.jpg,healthy
extracted_images/healthy/healthy/healthy.1620.jpg,healthy
extracted_images/healthy/healthy/healthy.1146.jpg,healthy
extracted_images/healthy/healthy/healthy.267.jpg,healthy
extracted_images/healthy/healthy/healthy.1813.jpg,healthy
extracted_images/healthy/healthy/healthy.501.jpg,healthy
extracted_images/healthy/healthy/healthy.515.jpg,healthy
extracted_images/healthy/healthy/healthy.1807.jpg,healthy
extracted_images/healthy/healthy/healthy.273.jpg,healthy
extracted_images/healthy/healthy/healthy.1191.jpg,healthy
extracted_images/healthy/healthy/healthy.529.jpg,healthy
extracted_images/healthy/healthy/healthy.1185.jpg,healthy
extracted_images/healthy/healthy/healthy.1768.jpg,healthy
extracted_images/healthy/healthy/healthy.1026.jpg,healthy
extracted_images/healthy/healthy/healthy.1740.jpg,healthy
extracted_images/healthy/healthy/healthy.1998.jpg,healthy
extracted_images/healthy/healthy/healthy.1754.jpg,healthy
extracted_images/healthy/healthy/healthy.1032.jpg,healthy
extracted_images/healthy/healthy/healthy.313.jpg,healthy
extracted_images/healthy/healthy/healthy.1967.jpg,healthy
extracted_images/healthy/healthy/healthy.475.jpg,healthy
extracted_images/healthy/healthy/healthy.461.jpg,healthy
extracted_images/healthy/healthy/healthy.1973.jpg,healthy
extracted_images/healthy/healthy/healthy.307.jpg,healthy
extracted_images/healthy/healthy/healthy.449.jpg,healthy
extracted_images/healthy/healthy/healthy.1783.jpg,healthy
extracted_images/healthy/healthy/healthy.1797.jpg,healthy
extracted_images/healthy/healthy/healthy.1218.jpg,healthy
extracted_images/healthy/healthy/healthy.878.jpg,healthy
extracted_images/healthy/healthy/healthy.850.jpg,healthy
extracted_images/healthy/healthy/healthy.688.jpg,healthy
extracted_images/healthy/healthy/healthy.1542.jpg,healthy
extracted_images/healthy/healthy/healthy.1224.jpg,healthy
extracted_images/healthy/healthy/healthy.1230.jpg,healthy
extracted_images/healthy/healthy/healthy.1556.jpg,healthy
extracted_images/healthy/healthy/healthy.844.jpg,healthy
extracted_images/healthy/healthy/healthy.677.jpg,healthy
extracted_images/healthy/healthy/healthy.111.jpg,healthy
extracted_images/healthy/healthy/healthy.105.jpg,healthy
extracted_images/healthy/healthy/healthy.663.jpg,healthy
extracted_images/healthy/healthy/healthy.1581.jpg,healthy
extracted_images/healthy/healthy/healthy.893.jpg,healthy
extracted_images/healthy/healthy/healthy.139.jpg,healthy
extracted_images/healthy/healthy/healthy.887.jpg,healthy
extracted_images/healthy/healthy/healthy.1595.jpg,healthy
extracted_images/healthy/healthy/healthy.138.jpg,healthy
extracted_images/healthy/healthy/healthy.1594.jpg,healthy
extracted_images/healthy/healthy/healthy.886.jpg,healthy
extracted_images/healthy/healthy/healthy.892.jpg,healthy
extracted_images/healthy/healthy/healthy.1580.jpg,healthy
extracted_images/healthy/healthy/healthy.104.jpg,healthy
extracted_images/healthy/healthy/healthy.662.jpg,healthy
extracted_images/healthy/healthy/healthy.676.jpg,healthy
extracted_images/healthy/healthy/healthy.110.jpg,healthy
extracted_images/healthy/healthy/healthy.1231.jpg,healthy
extracted_images/healthy/healthy/healthy.845.jpg,healthy
extracted_images/healthy/healthy/healthy.1557.jpg,healthy
extracted_images/healthy/healthy/healthy.1543.jpg,healthy
extracted_images/healthy/healthy/healthy.689.jpg,healthy
extracted_images/healthy/healthy/healthy.851.jpg,healthy
extracted_images/healthy/healthy/healthy.1225.jpg,healthy
extracted_images/healthy/healthy/healthy.879.jpg,healthy
extracted_images/healthy/healthy/healthy.1219.jpg,healthy
extracted_images/healthy/healthy/healthy.1796.jpg,healthy
extracted_images/healthy/healthy/healthy.1782.jpg,healthy
extracted_images/healthy/healthy/healthy.448.jpg,healthy
extracted_images/healthy/healthy/healthy.1972.jpg,healthy
extracted_images/healthy/healthy/healthy.460.jpg,healthy
extracted_images/healthy/healthy/healthy.306.jpg,healthy
extracted_images/healthy/healthy/healthy.312.jpg,healthy
extracted_images/healthy/healthy/healthy.474.jpg,healthy
extracted_images/healthy/healthy/healthy.1966.jpg,healthy
extracted_images/healthy/healthy/healthy.1755.jpg,healthy
extracted_images/healthy/healthy/healthy.1033.jpg,healthy
extracted_images/healthy/healthy/healthy.1027.jpg,healthy
extracted_images/healthy/healthy/healthy.1999.jpg,healthy
extracted_images/healthy/healthy/healthy.1741.jpg,healthy
extracted_images/healthy/healthy/healthy.1769.jpg,healthy
extracted_images/healthy/healthy/healthy.528.jpg,healthy
extracted_images/healthy/healthy/healthy.1184.jpg,healthy
extracted_images/healthy/healthy/healthy.1190.jpg,healthy
extracted_images/healthy/healthy/healthy.1806.jpg,healthy
extracted_images/healthy/healthy/healthy.514.jpg,healthy
extracted_images/healthy/healthy/healthy.272.jpg,healthy
extracted_images/healthy/healthy/healthy.266.jpg,healthy
extracted_images/healthy/healthy/healthy.500.jpg,healthy
extracted_images/healthy/healthy/healthy.1812.jpg,healthy
extracted_images/healthy/healthy/healthy.1621.jpg,healthy
extracted_images/healthy/healthy/healthy.1147.jpg,healthy
extracted_images/healthy/healthy/healthy.1153.jpg,healthy
extracted_images/healthy/healthy/healthy.299.jpg,healthy
extracted_images/healthy/healthy/healthy.1635.jpg,healthy
extracted_images/healthy/healthy/healthy.1609.jpg,healthy
extracted_images/healthy/healthy/healthy.98.jpg,healthy
extracted_images/healthy/healthy/healthy.1386.jpg,healthy
extracted_images/healthy/healthy/healthy.1392.jpg,healthy
extracted_images/healthy/healthy/healthy.716.jpg,healthy
extracted_images/healthy/healthy/healthy.702.jpg,healthy
extracted_images/healthy/healthy/healthy.1345.jpg,healthy
extracted_images/healthy/healthy/healthy.931.jpg,healthy
extracted_images/healthy/healthy/healthy.1423.jpg,healthy
extracted_images/healthy/healthy/healthy.1437.jpg,healthy
extracted_images/healthy/healthy/healthy.925.jpg,healthy
extracted_images/healthy/healthy/healthy.1351.jpg,healthy
extracted_images/healthy/healthy/healthy.7.jpg,healthy
extracted_images/healthy/healthy/healthy.67.jpg,healthy
extracted_images/healthy/healthy/healthy.1379.jpg,healthy
extracted_images/healthy/healthy/healthy.919.jpg,healthy
extracted_images/healthy/healthy/healthy.73.jpg,healthy
extracted_images/healthy/healthy/healthy.3.jpg,healthy
extracted_images/healthy/healthy/healthy.1355.jpg,healthy
extracted_images/healthy/healthy/healthy.921.jpg,healthy
extracted_images/healthy/healthy/healthy.1433.jpg,healthy
extracted_images/healthy/healthy/healthy.1427.jpg,healthy
extracted_images/healthy/healthy/healthy.935.jpg,healthy
extracted_images/healthy/healthy/healthy.1341.jpg,healthy
extracted_images/healthy/healthy/healthy.77.jpg,healthy
extracted_images/healthy/healthy/healthy.1369.jpg,healthy
extracted_images/healthy/healthy/healthy.909.jpg,healthy
extracted_images/healthy/healthy/healthy.63.jpg,healthy
extracted_images/healthy/healthy/healthy.88.jpg,healthy
extracted_images/healthy/healthy/healthy.1396.jpg,healthy
extracted_images/healthy/healthy/healthy.1382.jpg,healthy
extracted_images/healthy/healthy/healthy.706.jpg,healthy
extracted_images/healthy/healthy/healthy.712.jpg,healthy
extracted_images/healthy/healthy/healthy.1631.jpg,healthy
extracted_images/healthy/healthy/healthy.1157.jpg,healthy
extracted_images/healthy/healthy/healthy.1143.jpg,healthy
extracted_images/healthy/healthy/healthy.289.jpg,healthy
extracted_images/healthy/healthy/healthy.1625.jpg,healthy
extracted_images/healthy/healthy/healthy.1619.jpg,healthy
extracted_images/healthy/healthy/healthy.538.jpg,healthy
extracted_images/healthy/healthy/healthy.1194.jpg,healthy
extracted_images/healthy/healthy/healthy.1180.jpg,healthy
extracted_images/healthy/healthy/healthy.1816.jpg,healthy
extracted_images/healthy/healthy/healthy.504.jpg,healthy
extracted_images/healthy/healthy/healthy.262.jpg,healthy
extracted_images/healthy/healthy/healthy.276.jpg,healthy
extracted_images/healthy/healthy/healthy.510.jpg,healthy
extracted_images/healthy/healthy/healthy.1802.jpg,healthy
extracted_images/healthy/healthy/healthy.1745.jpg,healthy
extracted_images/healthy/healthy/healthy.1023.jpg,healthy
extracted_images/healthy/healthy/healthy.1037.jpg,healthy
extracted_images/healthy/healthy/healthy.1751.jpg,healthy
extracted_images/healthy/healthy/healthy.1989.jpg,healthy
extracted_images/healthy/healthy/healthy.1779.jpg,healthy
extracted_images/healthy/healthy/healthy.1786.jpg,healthy
extracted_images/healthy/healthy/healthy.1792.jpg,healthy
extracted_images/healthy/healthy/healthy.458.jpg,healthy
extracted_images/healthy/healthy/healthy.1962.jpg,healthy
extracted_images/healthy/healthy/healthy.470.jpg,healthy
extracted_images/healthy/healthy/healthy.316.jpg,healthy
extracted_images/healthy/healthy/healthy.302.jpg,healthy
extracted_images/healthy/healthy/healthy.464.jpg,healthy
extracted_images/healthy/healthy/healthy.1976.jpg,healthy
extracted_images/healthy/healthy/healthy.1221.jpg,healthy
extracted_images/healthy/healthy/healthy.855.jpg,healthy
extracted_images/healthy/healthy/healthy.1547.jpg,healthy
extracted_images/healthy/healthy/healthy.1553.jpg,healthy
extracted_images/healthy/healthy/healthy.841.jpg,healthy
extracted_images/healthy/healthy/healthy.699.jpg,healthy
extracted_images/healthy/healthy/healthy.1235.jpg,healthy
extracted_images/healthy/healthy/healthy.869.jpg,healthy
extracted_images/healthy/healthy/healthy.1209.jpg,healthy
extracted_images/healthy/healthy/healthy.128.jpg,healthy
extracted_images/healthy/healthy/healthy.1584.jpg,healthy
extracted_images/healthy/healthy/healthy.896.jpg,healthy
extracted_images/healthy/healthy/healthy.882.jpg,healthy
extracted_images/healthy/healthy/healthy.1590.jpg,healthy
extracted_images/healthy/healthy/healthy.114.jpg,healthy
extracted_images/healthy/healthy/healthy.672.jpg,healthy
extracted_images/healthy/healthy/healthy.666.jpg,healthy
extracted_images/healthy/healthy/healthy.100.jpg,healthy
extracted_images/healthy/healthy/healthy.667.jpg,healthy
extracted_images/healthy/healthy/healthy.101.jpg,healthy
extracted_images/healthy/healthy/healthy.115.jpg,healthy
extracted_images/healthy/healthy/healthy.673.jpg,healthy
extracted_images/healthy/healthy/healthy.1591.jpg,healthy
extracted_images/healthy/healthy/healthy.883.jpg,healthy
extracted_images/healthy/healthy/healthy.129.jpg,healthy
extracted_images/healthy/healthy/healthy.897.jpg,healthy
extracted_images/healthy/healthy/healthy.1585.jpg,healthy
extracted_images/healthy/healthy/healthy.1208.jpg,healthy
extracted_images/healthy/healthy/healthy.868.jpg,healthy
extracted_images/healthy/healthy/healthy.698.jpg,healthy
extracted_images/healthy/healthy/healthy.840.jpg,healthy
extracted_images/healthy/healthy/healthy.1552.jpg,healthy
extracted_images/healthy/healthy/healthy.1234.jpg,healthy
extracted_images/healthy/healthy/healthy.1220.jpg,healthy
extracted_images/healthy/healthy/healthy.1546.jpg,healthy
extracted_images/healthy/healthy/healthy.854.jpg,healthy
extracted_images/healthy/healthy/healthy.303.jpg,healthy
extracted_images/healthy/healthy/healthy.1977.jpg,healthy
extracted_images/healthy/healthy/healthy.465.jpg,healthy
extracted_images/healthy/healthy/healthy.471.jpg,healthy
extracted_images/healthy/healthy/healthy.1963.jpg,healthy
extracted_images/healthy/healthy/healthy.317.jpg,healthy
extracted_images/healthy/healthy/healthy.459.jpg,healthy
extracted_images/healthy/healthy/healthy.1793.jpg,healthy
extracted_images/healthy/healthy/healthy.1787.jpg,healthy
extracted_images/healthy/healthy/healthy.1778.jpg,healthy
